ID1	ID2	ID5	ID18	ID14	IDA	IDB
PD34201_44_control	0.312888470772895	0.140027835974814	0.547083693252291	0	0	0	0
PD34201_2_control	0.263970272068152	0.162016426269806	0.574013301662042	0	0	0	0
PD34201_25_control	0.111545776648558	0.103111974703496	0.785342248647946	0	0	0	0
PD34201_7_control	0.342224609038401	0.0867338048271531	0.571041586134446	0	0	0	0
PD34201_9_control	0.30682396710472	0.19941427023726	0.493761762658021	0	0	0	0
PD34201_50_control	0.118530106002268	0.108351867360771	0.491948504750713	0.281169521886248	0	0	0
PD34201_6_control	0.223230550588028	0.125441451634877	0.539227948223291	0.112100049553804	0	0	0
PD34201_37_control	0.204373678958675	0.117747627354286	0.462139689082913	0.215739004604126	0	0	0
PD34201_39_control	0.255266924451136	0.0549871523976498	0.421675938027222	0.268069985123992	0	0	0
PD34201_49_control	0.275746798134625	0.0548153223082264	0.5296872462424	0.139750633314749	0	0	0
PD34201_10_control	0.323856744654201	0.169150283075615	0.506992972270183	0	0	0	0
PD34201_19_control	0.286822788045699	0.235079896827514	0.478097315126787	0	0	0	0
PD34201_12_control	0.234800027936279	0.230819336194755	0.534380635868966	0	0	0	0
PD34201_27_control	0.402676978108623	0.183925599872156	0.413397422019221	0	0	0	0
PD34201_8_control	0.235796733823269	0.166007948019653	0.598195318157078	0	0	0	0
PD34201_4_control	0.334001663606831	0.239486881902212	0.426511454490957	0	0	0	0
PD34201_51_control	0.121173299749614	0.105831399169988	0.569242394636194	0.203752906444204	0	0	0
PD34201_16_control	0.237615378378243	0.174030379901701	0.588354241720055	0	0	0	0
PD34201_3_control	0.335175218378273	0.0783307035931393	0.445351973514258	0.14114210451433	0	0	0
PD34201_48_control	0.215792863319743	0.118568454464703	0.427443019927781	0.238195662287773	0	0	0
PD34201_36_control	0.202860837565678	0.209217141508638	0.388857604858821	0.199064416066863	0	0	0
PD34201_21_control	0.296250256209759	0.0772283831955081	0.49084876955616	0.135672591038573	0	0	0
PD34201_31_control	0.286650555838718	0.0581704410827575	0.655179003078525	0	0	0	0
PD34201_20_control	0.298386476252515	0.0763793672934833	0.490703976714452	0.13453017973955	0	0	0
PD34201_42_control	0.263523129290272	0.132324291240388	0.512567275830166	0.0915853036391741	0	0	0
PD34201_52_control	0.217304692500663	0.10616731889506	0.444554690692512	0.231973297911765	0	0	0
PD34201_24_control	0.225054849670972	0.1920868556382	0.582858294690828	0	0	0	0
PD34201_77_control	0.208188967829653	0.134613036877029	0.280524447708438	0.37667354758488	0	0	0
PD34201_26_control	0.306478026279612	0.116678680400006	0.460489604682374	0.116353688638008	0	0	0
PD34201_13_control	0.187643427920011	0.0857422306742724	0.416712632117162	0	0	0	0.309901709288554
PD34201_40_control	0.235442624653882	0	0.690259687209522	0.0742976881365953	0	0	0
PD34201_43_control	0.260926521513809	0.169483741114032	0.56958973737216	0	0	0	0
PD34201_38_control	0.188545166386882	0.0566626490140296	0.376230573043263	0.378561611555825	0	0	0
PD34201_55_control	0.267000707972814	0.232661682005323	0.500337610021863	0	0	0	0
PD34201_30_control	0.340690977997991	0.170805871740052	0.488503150261957	0	0	0	0
PD34201_32_control	0.315199688802784	0.0657648010819747	0.619035510115241	0	0	0	0
PD34201_35_control	0.238983151439379	0.149066875141041	0.611949973419579	0	0	0	0
PD34201_28_control	0.206908918731991	0.198984967832834	0.478869418914021	0.115236694521154	0	0	0
OO13_5_control	0.203634368677921	0.103769550330753	0.226578597770303	0.466017483221023	0	0	0
OO13_3_control	0.0573163951271753	0.0560827421101634	0.0970104562853372	0.317190132722918	0	0	0.472400273754406
OO13_7_control	0.0575709207484872	0.0724905037109318	0.144087340849564	0.334397423671686	0	0	0.391453811019332
OO13_8_control	0.152807754325871	0.0573652731933011	0.28246663647831	0.238152535930389	0	0	0.269207800072129
OO13_1_control	0.0784829132257046	0.123027898420356	0.231369536745878	0.567119651608061	0	0	0
OO13_2_control	0.116400187941539	0.0659505622899508	0.372278410653833	0.445370839114677	0	0	0
OO13_4_control	0.193480195824242	0.119962045298207	0.101796611675412	0.223024924780108	0	0	0.361736222422031
OO13_6_control	0.21285607732254	0.0684316060039261	0.139098580342146	0.25720279645154	0	0	0.322410939879848
OO13_9_control	0.105944099165781	0.0778744827105376	0.160905359808865	0.256705788754688	0	0	0.398570269560129
OO94_5_control	0.197671491624298	0	0.346452524902616	0.455875983473087	0	0	0
OO94_10_control	0.291167538671	0.104686817385008	0.604145643943992	0	0	0	0
OO94_8_control	0.338076609853713	0.132314942517724	0.296223489255281	0.233384958373283	0	0	0
OO94_2_control	0.304302793796068	0.221726424817284	0.367148587614252	0.106822193772396	0	0	0
OO94_6_control	0.226948816325579	0.213180631660836	0.559870552013585	0	0	0	0
OO94_9_control	0.346399524323035	0.1073974490812	0.546203026595765	0	0	0	0
OO94_1_control	0.432162062697754	0.0728322251540226	0.495005712148223	0	0	0	0
OO94_7_control	0.287145694468863	0.242334336532111	0.470519968999026	0	0	0	0
OO94_4_control	0.386690468839854	0.125713336465834	0.487596194694312	0	0	0	0
OO94_3_control	0.231810397666524	0.171053596471204	0.597136005862272	0	0	0	0
OO99_5_control	0.319401977715264	0.182120481920421	0.498477540364315	0	0	0	0
OO99_1_control	0.361954180446534	0.118064954439547	0.519980865113919	0	0	0	0
OO99_6_control	0.415022290287379	0.0696507775314561	0.515326932181165	0	0	0	0
OO99_4_control	0.383283758770719	0.0951966789909174	0.521519562238364	0	0	0	0
OO99_8_control	0.275715314170385	0.1431581858461	0.581126499983515	0	0	0	0
OO99_3_control	0.364967074326028	0.0661198687394688	0.568913056934503	0	0	0	0
OO99_7_control	0.332803466493384	0.128714066948061	0.538482466558555	0	0	0	0
OO99_2_control	0.411495827422831	0.114670700361239	0.47383347221593	0	0	0	0
O251_3_control	0.211812256379359	0.216513937917818	0.571673805702823	0	0	0	0
O251_6_control	0.352388938173773	0.170594204472565	0.477016857353662	0	0	0	0
O251_5_control	0.312307912142448	0.166943018580575	0.520749069276978	0	0	0	0
O251_4_control	0.390774952779512	0.131143950155042	0.478081097065446	0	0	0	0
O251_1_control	0.207712669156753	0.157518684850945	0.634768645992302	0	0	0	0
O251_2_control	0.357058547225937	0.161961872747146	0.480979580026917	0	0	0	0
O251_7_control	0.175717201451827	0.117281359565431	0.707001438982742	0	0	0	0
O251_8_control	0.22997323631367	0.0786293485320302	0.6913974151543	0	0	0	0
O189_6_control	0.356273294382139	0.13757628207057	0.506150423547291	0	0	0	0
O189_3_control	0.263762298196879	0.101917620136029	0.414142707156618	0.220177374510474	0	0	0
O189_4_control	0.412591282944671	0.158764415855225	0.428644301200104	0	0	0	0
O189_2_control	0.468985963069425	0.159805461642873	0.371208575287701	0	0	0	0
O189_1_control	0.379505482734128	0.179765455876475	0.388296662310459	0.0524323990789387	0	0	0
O189_5_control	0.355573567763384	0.170248818657231	0.474177613579385	0	0	0	0
O208_6_control	0.330770217089322	0.130392735729025	0.538837047181653	0	0	0	0
O208_5_control	0.387605340610313	0.07913571351176	0.36842970146065	0	0	0.164829244417277	0
O208_4_control	0.30926238507351	0.112025911240431	0.578711703686058	0	0	0	0
O208_3_control	0.338769484382423	0	0.314505965637333	0	0	0	0.346724549980244
O208_1_control	0.333077034791625	0.0666104735407141	0.600312491667661	0	0	0	0
O208_2_control	0.310342088260166	0.142258390430076	0.547399521309758	0	0	0	0
O187_6_control	0.450111781632103	0.1338114143009	0.416076804066998	0	0	0	0
O187_2_control	0.424706179884893	0.209388181663941	0.261067224718816	0.10483841373235	0	0	0
O187_10_control	0.361806059991462	0.150676760054542	0.487517179953996	0	0	0	0
O187_4_control	0.311482199844195	0.133495242949019	0.555022557206787	0	0	0	0
O187_1_control	0.291247742054651	0.204133791127995	0.504618466817353	0	0	0	0
O187_5_control	0.286969957332215	0.371693813748357	0.341336228919428	0	0	0	0
O187_3_control	0.300274538608546	0.215209302696748	0.484516158694706	0	0	0	0
O162_3_control	0.189292136577048	0.200074675023104	0.610633188399848	0	0	0	0
O162_2_control	0.318278116182905	0.0954633655936353	0.58625851822346	0	0	0	0
O162_4_control	0.337029937975498	0.168423585940323	0.494546476084179	0	0	0	0
O162_1_control	0.330435436271856	0.0546746766318301	0.614889887096314	0	0	0	0
O132_6_control	0.0846637388323496	0	0.237722122538429	0.677614138629221	0	0	0
O132_2_control	0.324152960971448	0.114459250966526	0.561387788062026	0	0	0	0
O132_5_control	0.114543002654582	0.0608309887382012	0.406195387296992	0.418430621310225	0	0	0
O132_3_control	0.418193423534845	0.246428868543592	0.335377707921563	0	0	0	0
O132_1_control	0.309061454035027	0.178132166714123	0.51280637925085	0	0	0	0
O132_4_control	0.370845682742154	0.160049163065169	0.469105154192677	0	0	0	0
OO82_2_control	0.345897730149164	0.248437170723739	0.405665099127097	0	0	0	0
OO82_6_control	0.387917962996482	0.180622682207762	0.431459354795756	0	0	0	0
OO82_9_control	0.260448754748794	0.136593395661298	0.289944938617898	0.31301291097201	0	0	0
OO82_10_control	0.288488720783712	0.192885744567256	0.518625534649032	0	0	0	0
OO82_5_control	0.497730100250056	0.099066997984428	0.403202901765516	0	0	0	0
OO82_8_control	0.401622452620824	0.208140244878618	0.390237302500557	0	0	0	0
OO82_1_control	0.33932025710252	0.136918449896216	0.523761293001264	0	0	0	0
OO82_11_control	0.289735280246084	0.190309522259231	0.445559846105456	0.0743953513892291	0	0	0
OO82_3_control	0.335439417590919	0	0.664560582409081	0	0	0	0
OO82_4_control	0.334376701354062	0.152370623110712	0.513252675535225	0	0	0	0
OO82_7_control	0.36895794201299	0.207530239452419	0.423511818534592	0	0	0	0
OO35_1_control	0.320486945732597	0	0.679513054267403	0	0	0	0
OO35_3_control	0.246457958874122	0.129519229987724	0.624022811138154	0	0	0	0
OO35_2_control	0.212568905664202	0.119127327564193	0.668303766771605	0	0	0	0
OO23_4_control	0.291806371568873	0.150337230995054	0.557856397436073	0	0	0	0
OO23_1_control	0.301272179264689	0.0583869663318881	0.640340854403423	0	0	0	0
OO23_3_control	0.376246692700513	0	0.623753307299487	0	0	0	0
OO23_2_control	0.317794172511527	0.0556713670513296	0.626534460437143	0	0	0	0
OO39_1_control	0.283044938012915	0.20387455211146	0.513080509875626	0	0	0	0
OO39_4_control	0.217745173481674	0.16411758790704	0.557123698010072	0.0610135406012146	0	0	0
OO39_2_control	0.247979500435052	0.164923069174871	0.587097430390077	0	0	0	0
OO39_3_control	0.144484198395738	0.0918118592579266	0.663455525440968	0.100248416905367	0	0	0
OOO7_4_control	0.288444360950774	0.124804293432913	0.529532023506512	0.057219322109801	0	0	0
OOO7_2_control	0.176725110069198	0.0843148219965376	0.234232809807569	0.27225756746546	0	0	0.232469690661235
OOO7_1_control	0.237652090243552	0.0704903725430903	0.566283276280956	0.125574260932401	0	0	0
OOO7_3_control	0.191126669038033	0.0523116986410367	0.333859367830519	0.173270889251937	0	0	0.249431375238475
OOO8_3_control	0.313113501410174	0.139254799173593	0.311506325021489	0.236125374394744	0	0	0
OOO8_8_control	0.287592709466959	0.0944515776335729	0.418087579624756	0.199868133274712	0	0	0
OOO8_5_control	0.120933486004031	0.0818919480068427	0.167942910832666	0.62923165515646	0	0	0
OOO8_7_control	0.292330344663418	0.110401759510446	0.597267895826136	0	0	0	0
OOO8_15_control	0.107067365084408	0.0926672823350483	0.242403906190959	0.557861446389584	0	0	0
OOO8_4_control	0.14118688151841	0.0594422740020295	0.26008765372825	0.53928319075131	0	0	0
OOO8_1_control	0.241058718548459	0.115727537489831	0.492805538703482	0.150408205258228	0	0	0
OOO8_2_control	0.344230834361393	0.17799444131913	0.477774724319477	0	0	0	0
OO10_9_control	0.252949631571832	0.158721505420796	0.588328863007371	0	0	0	0
OO10_6_control	0.0930702145042769	0.0524796382240138	0.160314884817023	0.694135262454686	0	0	0
OO10_8_control	0.0708940042904149	0	0.301467585221553	0.627638410488032	0	0	0
OO10_10_control	0.246885882410312	0.245803718762526	0.507310398827162	0	0	0	0
OO10_5_control	0.129791318263602	0.0786521168933418	0.23442978330992	0.557126781533136	0	0	0
OO10_7_control	0	0	0.240230992599672	0.759769007400328	0	0	0
OO10_11_control	0.223507228094489	0.146661774515248	0.629830997390264	0	0	0	0
OO10_4_control	0.291273815621576	0.0926725831906462	0.616053601187777	0	0	0	0
OO10_2_control	0.357896452349233	0.241719302785459	0.400384244865308	0	0	0	0
OO10_1_control	0.260822171847486	0.122302837095295	0.616874991057219	0	0	0	0
OO10_3_control	0.226776894255809	0.261082083686392	0.512141022057799	0	0	0	0
O174_3_control	0.120311437221839	0	0.202706998951145	0	0	0	0.676981563827016
O174_1_control	0.202303145224617	0.0509656222632263	0.512230625258814	0.234500607253343	0	0	0
O174_9_control	0.0987795100612761	0	0.175241763762156	0	0	0	0.725978726176568
O174_4_control	0.13938897267956	0	0.079100384621961	0	0	0	0.781510642698479
O174_8_control	0.140033345861646	0.0659808864672582	0.0909877520531525	0	0	0	0.702998015617943
O174_14_control	0	0	0	0	0	0	1
O176_3_control	0.394660231500606	0.152766592543007	0.452573175956388	0	0	0	0
O176_6_control	0.299307502959331	0.188761427976864	0.280376280356975	0.23155478870683	0	0	0
O176_4_control	0.384850741008799	0.155752273943861	0.45939698504734	0	0	0	0
O176_7_control	0.36778981423752	0.140287158376142	0.491923027386338	0	0	0	0
O176_2_control	0.153038959068952	0.18318645490406	0.663774586026987	0	0	0	0
O176_5_control	0.135338073671445	0	0.563566948062995	0.30109497826556	0	0	0
O176_1_control	0.309704661175859	0.180936342148924	0.509358996675218	0	0	0	0
O193_2_control	0.332209520048974	0.16898236991589	0.498808110035135	0	0	0	0
O193_5_control	0.413144139767634	0.109302439453988	0.477553420778378	0	0	0	0
O193_4_control	0.24729440665881	0.0706695929141368	0.682036000427053	0	0	0	0
O193_6_control	0.251883437664911	0.220498581944918	0.385710921572045	0.141907058818127	0	0	0
O193_3_control	0.363096483132792	0.183486964210954	0.453416552656254	0	0	0	0
O193_7_control	0.32237953146805	0.140429283652749	0.459505798755833	0.0776853861233677	0	0	0
O193_9_control	0.168792178332511	0.139866918677972	0.691340902989518	0	0	0	0
O193_1_control	0.215561189088002	0.173370047033562	0.611068763878437	0	0	0	0
O193_8_control	0.23458588163386	0.185501734500984	0.579912383865155	0	0	0	0
O225_4_control	0.212951728372286	0	0.617936561976635	0.169111709651079	0	0	0
O225_8_control	0.145485229965902	0.0812303917178336	0.681406970643107	0.0918774076731573	0	0	0
O225_5_control	0.0836172633178034	0.107342798066356	0.403135185268968	0.405904753346872	0	0	0
O225_2_control	0.321281245419549	0.101698633130923	0.577020121449529	0	0	0	0
O225_6_control	0.0865575619421813	0.072974152810478	0.340746693632993	0.499721591614348	0	0	0
O225_3_control	0.19141190131724	0.11782888652716	0.690759212155601	0	0	0	0
O225_7_control	0.353607933290636	0.123305885165761	0.523086181543603	0	0	0	0
O225_1_control	0.220768652203364	0.170358830428066	0.60887251736857	0	0	0	0
O232_5_control	0.239415690383405	0.0575089569128965	0.504331305904513	0.198744046799185	0	0	0
O232_7_control	0.233143888362451	0.0720687779668198	0.539541784784229	0.1552455488865	0	0	0
O232_4_control	0.160269467763155	0.216339335378601	0.623391196858245	0	0	0	0
O232_6_control	0.182711057609321	0.0895232353647707	0.238988427830912	0.488777279194996	0	0	0
O232_1_control	0.505888503986712	0.137188390801621	0.356923105211666	0	0	0	0
O232_8_control	0.256908646164257	0.0894002508196989	0.653691103016044	0	0	0	0
O232_3_control	0.45691948520476	0.0759691939296367	0.467111320865603	0	0	0	0
O232_2_control	0.354719992056652	0.147435890524536	0.497844117418812	0	0	0	0
O244_6_control	0.280752940024157	0.222548935619522	0.496698124356322	0	0	0	0
O244_4_control	0.232598386908714	0.0887925084664676	0.678609104624818	0	0	0	0
O244_1_control	0.464586428132011	0.0960374947853315	0.439376077082658	0	0	0	0
O244_3_control	0.299385301797722	0.0673054877954415	0.633309210406836	0	0	0	0
O244_2_control	0.261423161009406	0.0675946927604562	0.670982146230138	0	0	0	0
O244_5_control	0.436152515934574	0.166585827295878	0.397261656769547	0	0	0	0
O244_7_control	0.285859481205796	0.106963137904452	0.607177380889752	0	0	0	0
O333_8_control	0.215757068926472	0.170673693607908	0.61356923746562	0	0	0	0
O333_1_control	0.326356748481729	0.113168484642046	0.560474766876225	0	0	0	0
O333_6_control	0.194414855480118	0.050806687891079	0.754778456628803	0	0	0	0
O333_5_control	0.309483219161516	0.11982256835743	0.343182563045566	0.227511649435488	0	0	0
O333_10_control	0.241865054224697	0.130975900386688	0.627159045388615	0	0	0	0
O333_9_control	0.312015823689244	0.161915745230786	0.526068431079969	0	0	0	0
O333_3_control	0.2600103145567	0	0.7399896854433	0	0	0	0
O333_4_control	0.378509816044168	0.23876458849967	0.382725595456162	0	0	0	0
O333_7_control	0.306324128161713	0.220146411050764	0.473529460787523	0	0	0	0
O333_2_control	0.181050115188775	0.106374654139501	0.345180107478126	0.367395123193598	0	0	0
O340_3_control	0.344499664227312	0.139634065388303	0.395889603493446	0.119976666890939	0	0	0
O340_2_control	0.276518187234612	0.084841864901331	0.508025161714803	0.130614786149254	0	0	0
O340_7_control	0.338408499098266	0.0811316837141023	0.580459817187632	0	0	0	0
O340_4_control	0.386963493396226	0.13748216773408	0.371660269291191	0.103894069578503	0	0	0
O340_5_control	0.339566048835394	0.177823576673733	0.482610374490872	0	0	0	0
O340_1_control	0.380548146280384	0.0846116977865779	0.534840155933038	0	0	0	0
O395_4_control	0.280053983293488	0.127633537517201	0.315112552040958	0.277199927148353	0	0	0
O395_2_control	0.221629411498647	0.0579184234015347	0.390431639377078	0.330020525722741	0	0	0
O395_3_control	0.232108352979182	0.125543688996163	0.473550677604372	0.168797280420283	0	0	0
O395_5_control	0.332074112029949	0.104904123148699	0.563021764821351	0	0	0	0
O401_4_control	0.228155956544857	0.211114230456279	0.560729812998864	0	0	0	0
O401_2_control	0.279534934166343	0.116636386781669	0.487842108228249	0.115986570823739	0	0	0
O401_5_control	0.324351298428111	0.0824712739994641	0.593177427572425	0	0	0	0
O401_1_control	0.283683703394131	0.100400576712564	0.488966394697188	0.126949325196117	0	0	0
O401_6_control	0.26612812708883	0.120870609508055	0.613001263403114	0	0	0	0
PD37266_4_control	0.331819842309918	0.187980666649599	0.398007886944516	0.0821916040959668	0	0	0
PD37266_11_control	0.347601722089226	0.367855209726294	0.284543068184481	0	0	0	0
PD37266_3_control	0.401267652690678	0.156994112917659	0.441738234391663	0	0	0	0
PD37266_7_control	0.38293429853811	0.15832037715415	0.45874532430774	0	0	0	0
PD37266_6_control	0.310035934725997	0.161645511852524	0.528318553421479	0	0	0	0
PD37266_5_control	0.290413605112913	0.150668699048328	0.470608974964748	0.0883087208740106	0	0	0
PD37266_2_control	0.322796103042779	0.228684941144318	0.448518955812903	0	0	0	0
PD37266_13_control	0.245103627026916	0.160953026351311	0.43090869686823	0.163034649753543	0	0	0
PD37266_1_control	0.38365531622709	0.115285655178987	0.446479551698873	0.0545794768950505	0	0	0
PD37266_10_control	0.261284223374118	0.127339741208252	0.511837959527019	0.0995380758906119	0	0	0
PD37449_11_control	0.0891174749800041	0.075592099515947	0.231600082767541	0.603690342736507	0	0	0
PD37449_20_control	0.121705253952444	0.0591421898958822	0.144440199892226	0.674712356259448	0	0	0
PD37449_3_control	0.372149739697016	0.158030256277834	0.298336616864553	0.171483387160596	0	0	0
PD37449_1_control	0.0884438335354139	0.0555777761128396	0.262728748184845	0.593249642166902	0	0	0
PD37449_12_control	0.145898804799479	0	0.305928617003501	0.54817257819702	0	0	0
PD37449_5_control	0.0732571508230513	0	0.185343631776547	0.741399217400401	0	0	0
PD37449_26_control	0.141400215722075	0	0.346623937127831	0.511975847150094	0	0	0
PD37449_9_control	0.399688330520541	0.331401987582166	0.268909681897293	0	0	0	0
PD37449_10_control	0.406114900009718	0.186760614026339	0.407124485963943	0	0	0	0
PD37449_2_control	0.0928810855319953	0.125935622051307	0.311245578086698	0.469937714329999	0	0	0
PD37449_15_control	0.147038502007069	0.0846520291689417	0.161944795840041	0.606364672983948	0	0	0
PD37449_13_control	0.0986015880100128	0	0.198972040566467	0.70242637142352	0	0	0
PD37449_6_control	0.0945794910066251	0	0.165982521502453	0.739437987490922	0	0	0
PD37449_29_control	0	0	0.222232377702127	0.777767622297873	0	0	0
PD37449_31_control	0	0.0627526017862967	0.118714121610055	0.818533276603648	0	0	0
PD37449_18_control	0.0813628901835274	0.0511404934201756	0.162223106581158	0.705273509815139	0	0	0
PD37449_16_control	0.091073339871884	0.0668631726442394	0.0812640727198342	0.760799414764042	0	0	0
PD37449_19_control	0.149833012512494	0	0.20050266464952	0.649664322837986	0	0	0
PD37449_30_control	0.0827951831202206	0.0623389497029645	0.169803442077401	0.685062425099414	0	0	0
PD37449_8_control	0.210522773823448	0.0593156723816767	0.614806776406887	0.115354777387989	0	0	0
O438_3_control	0.151025014351849	0.163233749321673	0.562681994444177	0.123059241882301	0	0	0
O438_4_control	0.249320937301075	0.178885187814298	0.439241405333605	0.132552469551022	0	0	0
O438_1_control	0.287312042871707	0.220092922585127	0.492595034543166	0	0	0	0
300_1_control	0.208051645678831	0.114992346019788	0.42687482419601	0.250081184105371	0	0	0
300_2_control	0.173257902252849	0.137394920893704	0.190963314028874	0.498383862824572	0	0	0
O311_1_control	0.130474910971257	0.0839200701514573	0.308862213374444	0.476742805502842	0	0	0
O311_4_control	0.224556301293697	0.0720277078808673	0.342036717186787	0.0993972990165172	0	0	0.261981974622132
O311_3_control	0.234058373060923	0.168986295138648	0.596955331800429	0	0	0	0
O311_2_control	0.312230792044534	0.183122410564922	0.504646797390544	0	0	0	0
O311_7_control	0.065890611061648	0.139269538750262	0.276195138934406	0.518644711253684	0	0	0
O325_4_control	0.241007275316225	0.13591443818245	0.316615877909477	0.306462408591849	0	0	0
O325_6_control	0.260259764944431	0.0850459777042256	0.576562855887392	0.0781314014639512	0	0	0
O325_8_control	0.19606088798816	0.0658543227653687	0.315766039252529	0.422318749993942	0	0	0
O325_2_control	0.273199068688625	0.126466006523572	0.458246203768295	0.142088721019509	0	0	0
O325_3_control	0.0851061150841172	0.150104430439875	0.642578063135279	0.122211391340729	0	0	0
O325_7_control	0.285310798745967	0.0550439732402097	0.445433767727745	0.214211460286079	0	0	0
O325_1_control	0.328129015529106	0.13665987825047	0.387259898879841	0.147951207340583	0	0	0
O342_4_control	0.249421324676963	0.062017342538867	0.68856133278417	0	0	0	0
O342_3_control	0.369819635484859	0.224780079236433	0.405400285278708	0	0	0	0
O342_2_control	0.334297526246019	0.193734102223294	0.471968371530687	0	0	0	0
O342_1_control	0.316133772778714	0.184349669186582	0.499516558034704	0	0	0	0
O342_5_control	0.284438549985048	0.0890708999077965	0.626490550107155	0	0	0	0
PD37590_13_control	0.358929291969859	0.158238170522831	0.48283253750731	0	0	0	0
PD37590_26_control	0.264863141076522	0.170462576288286	0.564674282635192	0	0	0	0
PD37590_23_control	0.316028302690388	0.167423212949588	0.516548484360024	0	0	0	0
PD37590_4_control	0.262130049214999	0.192053531101637	0.45495585427732	0	0.0908605654060435	0	0
PD37590_22_control	0.246164801081245	0.247990346164777	0.505844852753979	0	0	0	0
PD37590_16_control	0.334926246752857	0.157223231263519	0.507850521983625	0	0	0	0
PD37590_1_control	0.337607541093151	0.107637839176116	0.554754619730733	0	0	0	0
PD37590_18_control	0.392416858784424	0.156393270396139	0.451189870819437	0	0	0	0
PD37590_20_control	0.249542015916076	0.20778445717617	0.542673526907754	0	0	0	0
PD37590_24_control	0.311139354562804	0.185027700080863	0.503832945356332	0	0	0	0
PD37590_15_control	0.275305201243036	0.105461021481613	0.619233777275351	0	0	0	0
PD37590_6_control	0.323210830690927	0.115689081744147	0.561100087564927	0	0	0	0
PD37590_7_control	0.323489605356095	0.200879500876525	0.47563089376738	0	0	0	0
PD37590_12_control	0.260747458941383	0.119729118382531	0.619523422676086	0	0	0	0
PD37590_27_control	0.267566131791428	0.235946461993133	0.496487406215439	0	0	0	0
PD37590_9_control	0.307298432502328	0.123236946685392	0.56946462081228	0	0	0	0
PD37590_8_control	0.312637453483381	0.09105423640531	0.596308310111309	0	0	0	0
PD37590_14_control	0.358108454375914	0.14473773325031	0.497153812373777	0	0	0	0
PD37590_11_control	0.269765223409976	0.14824580916553	0.581988967424494	0	0	0	0
PD37590_45_control	0.323127164059727	0.262273482617664	0.414599353322609	0	0	0	0
PD37590_21_control	0.329630262144645	0.06093791974461	0.609431818110745	0	0	0	0
PD37590_25_control	0.236757686225123	0.16472988265276	0.598512431122117	0	0	0	0
PD37590_10_control	0.221979254119717	0.106745183400352	0.67127556247993	0	0	0	0
PD37590_28_control	0.328011359479584	0.109391454447672	0.47392170115608	0.0886754849166641	0	0	0
PD37590_17_control	0.424213245445971	0.0621638429096542	0.513622911644375	0	0	0	0
PD37590_19_control	0.436169154969534	0.146129359570651	0.417701485459814	0	0	0	0
PD37590_3_control	0.246190239941605	0.20623829722837	0.547571462830025	0	0	0	0
PD37590_5_control	0.345255513973647	0.219610271309591	0.435134214716762	0	0	0	0
PD37590_2_control	0.334140121262145	0.184476452641416	0.48138342609644	0	0	0	0
PD34200a_s2_control	0.156972278614169	0.286739288415976	0.347700240348071	0.208588192621784	0	0	0
PD34200a_s27_control	0.1655185896757	0.125166815285257	0.709314595039042	0	0	0	0
PD34201a_c1_control	0.25035087738102	0.0570806559816012	0.478345691966872	0.214222774670507	0	0	0
PD34201a_c41_control	0.360604509960936	0.125757905089787	0.513637584949277	0	0	0	0
PD34201a_t8_control	0.222864413738459	0.200069758555664	0.577065827705877	0	0	0	0
PD34201a_t19_control	0.294732587523921	0.135575175138898	0.569692237337182	0	0	0	0
PD34201a_t23_control	0.255926938338274	0.112694101681734	0.631378959979993	0	0	0	0
PD34201a_t31_control	0.343898557050556	0.167085561081318	0.489015881868126	0	0	0	0
PD34201a_t32_control	0.252114832916798	0.0798240872850554	0.668061079798147	0	0	0	0
PD34201a_s28_control	0.198068739010673	0.205504980609322	0.596426280380005	0	0	0	0
PD34201a_c48_control	0.232551580194583	0.200520413015054	0.566928006790362	0	0	0	0
PD34201a_s1_control	0.404117428114741	0.061158259790561	0.534724312094698	0	0	0	0
PD34201a_s4_control	0.234156395691918	0.0509591007781858	0.492549504163683	0.222334999366213	0	0	0
PD34201a_c4_control	0.265863529186924	0.177434663540824	0.556701807272253	0	0	0	0
PD34201a_s10_control	0.275365690419358	0.0877140556977853	0.520721878113378	0.116198375769479	0	0	0
PD34201a_s11_control	0.304218418979951	0.0697190582708386	0.626062522749211	0	0	0	0
PD34201a_c27_control	0.298531565966456	0.164862112660414	0.256180460695359	0.280425860677771	0	0	0
PD34201a_c10_control	0.364774770180079	0.0629528815745249	0.572272348245396	0	0	0	0
PD34201a_c42_control	0.371551408254232	0.148951308728211	0.217581392959671	0.261915890057886	0	0	0
PD34202a_s12_control	0.32015494836688	0.0702774047917009	0.250366147386073	0.359201499455346	0	0	0
PD34202a_s15_control	0.347598106659428	0.199628236897717	0.204441182101631	0.248332474341224	0	0	0
PD34202a_s43_control	0.195419362572074	0.200226360268558	0.443452526672612	0.160901750486757	0	0	0
PD34202a_s41_control	0.178794517974842	0.106374994240875	0.373095238950534	0.341735248833749	0	0	0
PD34202a_s27_control	0.169153398714028	0.162789734602307	0.319361123605015	0.348695743078651	0	0	0
PD34202a_s9_control	0.398629798902182	0.192164709627194	0.409205491470624	0	0	0	0
PD37226d4_control	0.146527273017347	0.0567902282474324	0.113623977447504	0.212790399589386	0	0	0.470268121698331
PD37226d5_control	0.124882613013186	0.063562007041401	0.152521818856235	0.167536596047342	0	0	0.491496965041835
PD37226d6_control	0.0510789990853257	0.0945648591892819	0.553386207298957	0.0888465344108827	0	0	0.212123400015553
PD37457f7_control	0.255313737244445	0.11040107965361	0.634285183101945	0	0	0	0
