parent,node,branch.length,label,isTip,x,y,branch,angle
65,1,1139,PD34201a_c1,TRUE,1144,44,574.5,282.857142857143
65,2,1215,PD34201a_c44,TRUE,1220,45,612.5,289.285714285714
67,3,1172,PD34201a_c18,TRUE,1179,47,593,302.142857142857
67,4,1789,PD34201a_s47,TRUE,1796,48,901.5,308.571428571429
66,5,797,PD34201a_c41,TRUE,797,46,398.5,295.714285714286
70,6,908,PD34201a_c22,TRUE,1051,50,597,321.428571428571
70,7,832,PD34201a_c25,TRUE,975,51,559,327.857142857143
69,8,1478,PD34201a_t39,TRUE,1481,49,742,315
72,9,1186,PD34201a_t20,TRUE,1208,53,615,340.714285714286
74,10,1180,PD34201a_t21,TRUE,1208,55,618,353.571428571429
74,11,1194,PD34201a_t8,TRUE,1222,56,625,360
73,12,1373,PD34201a_t35,TRUE,1400,54,713.5,347.142857142857
71,13,1216,PD34201a_t22,TRUE,1238,52,630,334.285714285714
77,14,635,PD34201a_s22,TRUE,1027,33,709.5,212.142857142857
77,15,728,PD34201a_s6,TRUE,1120,34,756,218.571428571429
78,16,1225,PD34201a_t18,TRUE,1261,35,648.5,225
78,17,1143,PD34201a_t19,TRUE,1179,36,607.5,231.428571428571
81,18,1101,PD34201a_t23,TRUE,1133,40,582.5,257.142857142857
81,19,1098,PD34201a_t3,TRUE,1130,41,581,263.571428571429
82,20,1193,PD34201a_t45,TRUE,1230,42,633.5,270
82,21,1201,PD34201a_t46,TRUE,1238,43,637.5,276.428571428571
84,22,848,PD34201a_t31,TRUE,1197,38,773,244.285714285714
84,23,723,PD34201a_t32,TRUE,1072,39,710.5,250.714285714286
83,24,1429,PD34201a_t34,TRUE,1452,37,737.5,237.857142857143
86,25,1287,PD34201a_t28,TRUE,1321,31,677.5,199.285714285714
86,26,1125,PD34201a_t30,TRUE,1159,32,596.5,205.714285714286
85,27,1501,PD34201a_t41,TRUE,1523,30,772.5,192.857142857143
91,28,1209,PD34201a_c20,TRUE,1223,14,618.5,90
91,29,865,PD34201a_s28,TRUE,879,15,446.5,96.4285714285714
93,30,980,PD34201a_c32,TRUE,991,17,501,109.285714285714
93,31,1001,PD34201a_c38,TRUE,1012,18,511.5,115.714285714286
92,32,1148,PD34201a_c40,TRUE,1159,16,585,102.857142857143
89,33,1267,PD34201a_c48,TRUE,1274,13,640.5,83.5714285714286
99,34,730,PD34201a_s1,TRUE,838,25,473,160.714285714286
99,35,1120,PD34201a_s2,TRUE,1228,26,668,167.142857142857
98,36,1333,PD34201a_s43,TRUE,1377,24,710.5,154.285714285714
101,37,1008,PD34201a_s15,TRUE,1068,28,564,180
101,38,1295,PD34201a_s45,TRUE,1355,29,707.5,186.428571428571
100,39,1337,PD34201a_s44,TRUE,1380,27,711.5,173.571428571429
96,40,1342,PD34201a_s7,TRUE,1359,23,688,147.857142857143
102,41,1070,PD34201a_s4,TRUE,1111,21,576,135
102,42,1206,PD34201a_s42,TRUE,1247,22,644,141.428571428571
103,43,1419,PD34201a_t42,TRUE,1448,19,738.5,122.142857142857
