parent,node,branch.length,label,isTip,x,y,branch,angle
10,1,2445,PD36814g4,TRUE,2445,1,1222.5,40
13,2,3760,PD36814g7,TRUE,3789,2,1909,80
13,3,3729,PD36814g8,TRUE,3758,3,1893.5,120
14,4,1363,PD37226f5,TRUE,1373,4,691.5,160
14,5,3303,PD37265g6,TRUE,3313,5,1661.5,200
16,6,1311,PD37226f6,TRUE,1327,6,671.5,240
16,7,1558,PD37226f7,TRUE,1574,7,795,280
17,8,2302,PD37265g7,TRUE,2333,8,1182,320
17,9,2216,PD37265g8,TRUE,2247,9,1139,360
10,10,0,,FALSE,0,3.25,0,130
10,11,9,27,FALSE,9,5.5,4.5,220
11,12,0,11,FALSE,9,3.5,9,140
12,13,20,100,FALSE,29,2.5,19,100
12,14,1,79,FALSE,10,4.5,9.5,180
11,15,1,56,FALSE,10,7.5,9.5,300
15,16,6,63,FALSE,16,6.5,13,260
15,17,21,100,FALSE,31,8.5,20.5,340
