parent,node,branch.length,label,isTip,x,y,branch,angle
226,112,1773,PD42778f_lo0017,TRUE,1911,5,1024.5,15.7894736842105
227,113,1319,PD42778f_lo0019,TRUE,1879,1,1219.5,3.1578947368421
227,114,1515,PD42778f_lo0020,TRUE,2075,2,1317.5,6.31578947368421
115,115,0,,FALSE,0,24.7456665039062,0,78.1442100123355
115,116,0,11,FALSE,0,43.2882080078125,0,136.699604235197
116,117,0,1,FALSE,0,62.695556640625,0,197.985968338816
117,118,4,3,FALSE,4,78.09423828125,2,246.613384046053
118,119,1,5,FALSE,5,91.8291015625,4.5,289.986636513158
119,120,0,0,FALSE,5,100.025390625,5,315.869654605263
120,121,0,16,FALSE,5,103.30078125,5,326.212993421053
121,122,5,100,FALSE,10,105.9765625,7.5,334.662828947368
122,123,16,100,FALSE,26,107.453125,18,339.325657894737
123,124,3,100,FALSE,29,108.90625,27.5,343.91447368421
124,125,16,100,FALSE,45,110.3125,37,348.355263157895
125,126,8,100,FALSE,53,111.625,49,352.5
126,127,4,100,FALSE,57,112.75,55,356.052631578947
127,128,523,100,FALSE,580,113.5,318.5,358.421052631579
126,129,182,100,FALSE,235,110.5,144,348.947368421053
124,130,376,100,FALSE,405,107.5,217,339.473684210526
122,131,1699,100,FALSE,1709,104.5,859.5,330
121,132,0,94,FALSE,5,100.625,5,317.763157894737
132,133,0,95,FALSE,5,101.75,5,321.315789473684
133,134,3280,100,FALSE,3285,102.5,1645,323.684210526316
132,135,236,100,FALSE,241,99.5,123,314.21052631579
120,136,1554,100,FALSE,1559,96.75,782,305.526315789474
136,137,38,100,FALSE,1597,97.5,1578,307.894736842105
119,138,0,2,FALSE,5,83.6328125,5,264.103618421053
138,139,23,100,FALSE,28,80.75,16.5,255
139,140,23,100,FALSE,51,81.5,39.5,257.368421052632
138,141,4,96,FALSE,9,86.515625,7,273.207236842105
141,142,366,100,FALSE,375,83.75,192,264.473684210526
142,143,1308,100,FALSE,1683,84.5,1029,266.842105263158
141,144,6,100,FALSE,15,89.28125,12,281.940789473684
144,145,21,100,FALSE,36,86.875,25.5,274.342105263158
145,146,1,99,FALSE,37,87.75,36.5,277.105263157895
146,147,3145,100,FALSE,3182,88.5,1609.5,279.473684210526
144,148,1672,100,FALSE,1687,91.6875,851,289.53947368421
148,149,421,100,FALSE,2108,90.5,1897.5,285.78947368421
148,150,2451,100,FALSE,4138,92.875,2912.5,293.28947368421
150,151,1457,100,FALSE,5595,93.75,4866.5,296.052631578947
151,152,107,100,FALSE,5702,94.5,5648.5,298.421052631579
118,153,0,0,FALSE,4,64.359375,4,203.240131578947
153,154,1,19,FALSE,5,71.015625,4.5,224.259868421053
154,155,1,78,FALSE,6,74.34375,5.5,234.769736842105
155,156,9,100,FALSE,15,75.9375,10.5,239.802631578947
156,157,53,100,FALSE,68,76.875,41.5,242.763157894737
157,158,1195,100,FALSE,1263,77.75,665.5,245.526315789474
158,159,247,100,FALSE,1510,78.5,1386.5,247.894736842105
155,160,26,100,FALSE,32,72.75,19,229.736842105263
160,161,74,100,FALSE,106,73.5,69,232.105263157895
154,162,4,78,FALSE,9,67.6875,7,213.75
162,163,941,100,FALSE,950,68.875,479.5,217.5
163,164,657,100,FALSE,1607,69.75,1278.5,220.263157894737
164,165,81,100,FALSE,1688,70.5,1647.5,222.631578947368
162,166,139,100,FALSE,148,66.5,78.5,210
153,167,0,27,FALSE,4,57.703125,4,182.220394736842
167,168,44,100,FALSE,48,55.5,26,175.263157894737
167,169,15,100,FALSE,19,59.90625,11.5,189.177631578947
169,170,1934,100,FALSE,1953,57.875,986,182.763157894737
170,171,75,100,FALSE,2028,58.75,1990.5,185.526315789474
171,172,16,100,FALSE,2044,59.5,2036,187.894736842105
169,173,12178,100,FALSE,12197,61.9375,6108,195.592105263158
173,174,281,100,FALSE,12478,62.875,12337.5,198.552631578947
174,175,1615,100,FALSE,14093,63.75,13285.5,201.315789473684
175,176,157,100,FALSE,14250,64.5,14171.5,203.684210526316
117,177,20,100,FALSE,20,47.296875,10,149.358552631579
177,178,8,100,FALSE,28,45.5,24,143.684210526316
177,179,1281,100,FALSE,1301,49.09375,660.5,155.032894736842
179,180,139,100,FALSE,1440,50.6875,1370.5,160.065789473684
180,181,278,100,FALSE,1718,51.875,1579,163.815789473684
181,182,368,98,FALSE,2086,52.75,1902,166.578947368421
182,183,11,98,FALSE,2097,53.5,2091.5,168.947368421053
180,184,342,100,FALSE,1782,49.5,1611,156.315789473684
179,185,569,100,FALSE,1870,47.5,1585.5,150
116,186,0,0,FALSE,0,23.880859375,0,75.413240131579
186,187,3,61,FALSE,3,29.85546875,1.5,94.280427631579
187,188,25,100,FALSE,28,34.0234375,15.5,107.442434210526
188,189,7,100,FALSE,35,31.625,31.5,99.8684210526316
189,190,16,100,FALSE,51,32.75,43,103.421052631579
190,191,1244,100,FALSE,1295,33.5,673,105.789473684211
189,192,1,51,FALSE,36,30.5,35.5,96.3157894736842
188,193,11,100,FALSE,39,36.421875,33.5,115.016447368421
193,194,198,100,FALSE,237,37.84375,138,119.506578947368
194,195,800,100,FALSE,1037,39.6875,637,125.328947368421
195,196,514,100,FALSE,1551,41.625,1294,131.447368421053
196,197,256,100,FALSE,1807,42.75,1679,135
197,198,367,100,FALSE,2174,43.5,1990.5,137.368421052632
196,199,587,100,FALSE,2138,40.5,1844.5,127.894736842105
195,200,826,100,FALSE,1863,37.75,1450,119.210526315789
200,201,272,100,FALSE,2135,38.5,1999,121.578947368421
187,202,41,100,FALSE,44,25.6875,23.5,81.1184210526316
202,203,0,79,FALSE,44,24.5,44,77.3684210526316
202,204,994,100,FALSE,1038,26.875,541,84.8684210526316
204,205,635,100,FALSE,1673,27.75,1355.5,87.6315789473684
205,206,352,100,FALSE,2025,28.5,1849,90
186,207,0,2,FALSE,0,17.90625,0,56.546052631579
207,208,23,100,FALSE,23,16.5,11.5,52.1052631578947
207,209,0,13,FALSE,0,19.3125,0,60.9868421052632
209,210,5890,100,FALSE,5890,20.625,2945,65.1315789473684
210,211,43,100,FALSE,5933,21.75,5911.5,68.6842105263158
211,212,2885,100,FALSE,8818,22.5,7375.5,71.0526315789474
210,213,2998,100,FALSE,8888,19.5,7389,61.578947368421
115,214,3,98,FALSE,3,6.203125,1.5,19.5888157894737
214,215,0,42,FALSE,3,9.78125,3,30.8881578947368
215,216,23,100,FALSE,26,6.9375,14.5,21.9078947368421
216,217,21,100,FALSE,47,7.875,36.5,24.8684210526316
217,218,35,100,FALSE,82,8.75,64.5,27.6315789473684
218,219,180,100,FALSE,262,9.5,172,30
215,220,18,100,FALSE,21,12.625,12,39.8684210526316
220,221,4,100,FALSE,25,11.5,23,36.3157894736842
220,222,1093,100,FALSE,1114,13.75,567.5,43.4210526315789
222,223,86,100,FALSE,1200,14.5,1157,45.7894736842105
214,224,27,100,FALSE,30,2.625,16.5,8.28947368421053
224,225,8,100,FALSE,38,3.75,34,11.8421052631579
225,226,100,100,FALSE,138,4.5,88,14.2105263157895
224,227,530,100,FALSE,560,1.5,295,4.73684210526316
