parent,node,branch.length,label,isTip,x,y,branch,angle
59,1,1160,PD34200a_c10,TRUE,2237,43,1657,351.818181818182
59,2,1409,PD34200a_c19,TRUE,2486,44,1781.5,360
58,3,2552,PD34200a_c17,TRUE,2642,42,1366,343.636363636364
57,4,2596,PD34200a_c5,TRUE,2636,41,1338,335.454545454545
60,5,1959,PD34200a_c42,TRUE,2060,38,1080.5,310.909090909091
61,6,369,PD34200a_c7,TRUE,2288,39,2103.5,319.090909090909
61,7,291,PD34200a_c8,TRUE,2210,40,2064.5,327.272727272727
55,8,2250,PD34200a_c15,TRUE,2285,37,1160,302.727272727273
54,9,2515,PD34200a_c35,TRUE,2534,36,1276.5,294.545454545455
63,10,1768,PD34200a_c26,TRUE,1797,32,913,261.818181818182
65,11,2912,PD34200a_c31,TRUE,2970,34,1514,278.181818181818
65,12,1998,PD34200a_c43,TRUE,2056,35,1057,286.363636363636
64,13,2233,PD34200a_c32,TRUE,2271,33,1154.5,270
66,14,370,PD34200a_c41,TRUE,2479,30,2294,245.454545454545
66,15,260,PD34200a_c47,TRUE,2369,31,2239,253.636363636364
67,16,2433,PD34200a_c14,TRUE,2462,27,1245.5,220.909090909091
68,17,2529,PD34200a_c33,TRUE,2565,28,1300.5,229.090909090909
68,18,2134,PD34200a_c37,TRUE,2170,29,1103,237.272727272727
69,19,2047,PD34200a_t15,TRUE,2065,21,1041.5,171.818181818182
72,20,1794,PD34200a_t27,TRUE,2194,23,1297,188.181818181818
72,21,1288,PD34200a_t28,TRUE,1688,24,1044,196.363636363636
73,22,1550,PD34200a_t29,TRUE,1991,25,1216,204.545454545455
73,23,1501,PD34200a_t33,TRUE,1942,26,1191.5,212.727272727273
70,24,2249,PD34200a_t37,TRUE,2282,22,1157.5,180
75,25,1662,PD34200a_s17,TRUE,1779,19,948,155.454545454545
75,26,1274,PD34200a_s20,TRUE,1391,20,754,163.636363636364
74,27,2313,PD34200a_t23,TRUE,2313,18,1156.5,147.272727272727
76,28,2034,PD34200a_c23,TRUE,2091,16,1074,130.909090909091
76,29,2358,PD34200a_c24,TRUE,2415,17,1236,139.090909090909
